,user_id,username,date,tweet
26,3446146816,riverlevelsuk,2022-03-18,Flood Alert : River in 07 : 17 18 March
27,56669196,kendall_17,2022-03-18,"that , in the the other week ."
28,3081378535,emperorjoules,2022-03-18,"If you can ' t admit that money flooding through and the Tory Party needs investigating , then you don ' t deserve any ."
29,1207747729155395584,thames_walk,2022-03-18,of flooding a mile upstream of
30,1186735700948983808,sharonc69063882,2022-03-18,invasion of Soviet on June 22 1941 . scorched Earth policy food flooding mines blowing up and . June 30 proclaim provisional state administration just like .
0,808678,alexpearmain,2021-02-16,: we are BIG in the oven world . The will flood in
1,21295478,jessiesorores,2021-02-16,It is horrendous . The anxiety and distress being is hard to translate but the are flooding in to daily . This is people ’ s and . We will continue to amplify their .
2,1141692964982444032,hespringburn,2021-02-16,So many pancake flooding in today ! We hope you all have happy excellent work everyone - keep it up ! PancakeDay2021
3,820053671107035136,millsie7cf34,2021-02-16,"I won ' t be voting Labour , however in of have it at just over 2 % year on year ahead of ' s 1 % I think you are wrong to call them out on this . What you should be calling them out on is the huge in flood , the highest of"
4,252955192,hjughobyrne,2021-02-16,Are you out of your mind ? The damage to will be enormous and the absorb water that will now flow directly into the river and cause flooding
5,86148767,uptonuponsevern,2021-02-16,Good evening . Mild here as well . Couple of us did some this morning . A lot to catch up with coming out . Dwarf in full bloom . our hose to help wash away mud after the .
6,3446146816,riverlevelsuk,2021-02-16,Flood Alert : River Ray and its from Lee to and 19 : 48 16
0,576422672,dailybucks,2020-01-15,"' Be prepared ': River could flood , Environment Agency"
1,2779621930,sugarspotannie,2020-01-15,A massive change in the - is huge and snow . is 90 degree sunshine . We ’ kept for & ; of . It ’ s not ..
2,160338531,blastkite,2020-01-15,Seek and you shall find Been to kite this spot for making the most of the torrential rain we ' been the past few …
3,304071162,garethfrrll,2020-01-15,SH69 It does but as said its nothing to do with but business plan .. investment never been higher all with the uncertainty of .. As Fox said investment will flood into the without EU influence .
4,3446146816,riverlevelsuk,2020-01-15,Flood Alert : Lower River Soar in 22 : 14 15
5,3446146816,riverlevelsuk,2020-01-15,Flood Alert : Upper River Swift and Clay Brook 21 : 57 15
6,3446146816,riverlevelsuk,2020-01-15,Flood Alert : River Leam and River 22 : 00 15
7,3446146816,riverlevelsuk,2020-01-15,Flood Alert : River in 22 : 19 15
8,3446146816,riverlevelsuk,2020-01-15,"Flood Warning : River Leam at , and 21 : 55 15"
9,3446146816,riverlevelsuk,2020-01-15,Flood Warning : River Dene at 21 : 52 15
10,3446146816,riverlevelsuk,2020-01-15,Flood Warning : to the River at the 21 : 35 15
11,4865168338,screwloose1980,2020-01-15,"Some remains on the footbridge between the car park and Centenary Riverside of the 2019 ,"
12,81810151,beebjournalist,2020-01-15,After an epic shift covering flooding for - now shooting off to North on a totally different story . May need to stop for coffee ...
13,4139359215,chrisdnbsimpson,2020-01-15,"you say ask us anything , well what do you intend on doing about Island ( area ) being rapidly eaten away after the were removed ? The will be flooding the golf course soon and the car park is now the beach"
14,3446146816,riverlevelsuk,2020-01-15,Flood Alert : 21 : 13 15
15,3446146816,riverlevelsuk,2020-01-15,Flood Alert : Lower River 21 : 13 15
16,3446146816,riverlevelsuk,2020-01-15,Flood Alert : River from Hurley to 21 : 12 15
17,3446146816,riverlevelsuk,2020-01-15,Flood Alert : River Blackwater and The Cove Brook 21 : 14 15
18,3446146816,riverlevelsuk,2020-01-15,Flood Alert : Hoe Stream 21 : 12 15
19,3446146816,riverlevelsuk,2020-01-15,Flood Alert : Upper River 21 : 12 15
0,249283608,happyjanetalks,2020-03-28,"I ask those who love the sea to join the challenge to publish a picture of a beach you love or the sea . Just a picture , no description . The goal is to flood twitter with positive and . Copy the text , attach a picture and see beautiful"
1,3446146816,riverlevelsuk,2020-03-28,Flood Alert : North Sea coast from to 22 : 40 28 March
2,3446146816,riverlevelsuk,2020-03-28,Flood Alert : North Sea coast at 22 : 40 28 March
3,3446146816,riverlevelsuk,2020-03-28,Flood Warning : North Sea at 22 : 40 28 March
4,3446146816,riverlevelsuk,2020-03-28,Flood Warning : North Sea coast at - Harbour Road and Floral Pavilion 22 : 40 28 March
5,3446146816,riverlevelsuk,2020-03-28,Flood Alert : North Sea coast from to tidal River 22 : 40 28 March
6,3446146816,riverlevelsuk,2020-03-28,"Flood Alert : North Sea coast at , and 22 : 40 28 March"
7,208706016,hel0801,2020-03-28,"I ask those who love the sea to join the challenge to publish a picture of a beach you love . Just a picture , no description . The goal is to flood twitter with positive and . Copy the text , attach a picture and see beautiful"
8,2756202798,feemckenzie1,2020-03-28,"I ' m those who love the sea to join the challenge of posting a picture of a beach . Just a pic , no description . The goal is to flood twitter with positive instead of negativity . Please copy the text , put a picture and look at some beautiful ."
9,2273531177,johnjpp1968,2020-03-28,"I ' m those who love the sea to join the challenge of posting a picture of a beach . Just a pic , no description . The goal is to flood with positive instead of negativity . Please copy the text , post a picture and look at beautiful"
10,308448283,janmurdoch1,2020-03-28,"I ask those who love the sea to join the challenge to publish a picture of a beach . Just a picture , no description . The goal is to flood Twitter with positive instead of negative . Copy the text , attach a picture and see beautiful . ️"
11,118335840,watfordfc12,2020-03-28,"I ask those who love the sea to join the challenge to publish a picture of a beach . Just a picture , no description . The goal is to flood Twitter with positive instead of negative . Copy the text , attach a picture and see beautiful . ️"
12,1931252316,flood_ronan,2020-03-28,If knew her photo was on twitter she would kill me !
13,92714040,foreignhornet,2020-03-28,"I ask those who love the sea to join the challenge to publish a picture of a beach . Just a picture , no description . The goal is to flood Twitter with positive instead of negative . Copy the text , attach a picture and see beautiful . ️"
14,272981517,lmci72,2020-03-28,"I ask those who love the sea to join the challenge to publish a picture of a beach . Just a picture , no description . The goal is to flood Twitter with positive instead of negative . Copy the text , attach a picture and see beautiful . ️"
15,1931252316,flood_ronan,2020-03-28,"Wow , I don ’ t think anything like it been done since !"
16,937651296,lindas1975,2020-03-28,"I ask those who love the sea to join the challenge to publish a picture of a beach . Just a picture , no description . The goal is to flood Twitter with positive instead of negative . Copy the text , attach a picture and see beautiful ️"
17,743610955,natalieahood,2020-03-28,"I ' m those who love the sea to join the challenge of posting a picture of a beach . Just a pic , no description . Let ’ s flood social media with positive instead of negativity . Please post a picture and look at some beautiful ."
18,493131902,jim_crellin,2020-03-28,"I urge all my who are of Dev from Coronation Street , join the challenge of posting a photo of Dev from Coronation Street . Just one photo , no description . The goal is to flood the with positive instead of negativity . Please copy the text and add a picture"
19,291863520,georgiegirl588,2020-03-28,"I ask those who love beer and to join the challenge to publish a picture of the you love . Just a picture , no description . The goal is to flood twitter with positive and . Copy the text , attach a picture and remember the good days . Beer"
20,1931252316,flood_ronan,2020-03-28,"You better believe it , enjoy the time at home with the family"
21,2149273347,pmilburn59,2020-03-28,"the people who are bike to join in the challenge of a photo of them riding their bike or in a race . Just one photo , no description , Road , , road , recumbent , trike , whatever . The goal is to flood …"
22,52356686,bkiddow,2020-03-28,"I ask those who love the sea to join the challenge to publish a picture of a beach . Just a picture , no description . The goal is to flood Twitter with positive instead of negative . Copy the text , attach a picture and see beautiful ️"
23,3446146816,riverlevelsuk,2020-03-28,Flood Alert : North Sea coast at 19 : 33 28 March
24,3446146816,riverlevelsuk,2020-03-28,"Flood Alert : North Sea coast at , and 19 : 39 28 March"
25,1931252316,flood_ronan,2020-03-28,Exceptionally so !
26,493131902,jim_crellin,2020-03-28,"I urge all my who are of Dev from Coronation Street , join the challenge of posting a photo of Dev from Coronation Street . Just one photo , no description . The goal is to flood the with positive instead of negativity . Please copy the text and add a picture ."
27,907693147,downthetunnel,2020-03-28,"So far this year , . Fire in , in . Now disease ... I wonder what come ’ s next ."
28,3446146816,riverlevelsuk,2020-03-28,Flood Alert : flooding in the Plain area 19 : 20 28 March
29,3446146816,riverlevelsuk,2020-03-28,Flood Alert : North Sea coast from to 19 : 31 28 March
30,3013161862,notsotweets,2020-03-28,"I urge all my who are sea to join the challenge of posting a photo of the sea . Just one photo , no description . The goal is to flood the with positive instead of negativity . Please copy the text and add a picture ."
31,3446146816,riverlevelsuk,2020-03-28,Flood Warning : North Sea at 19 : 18 28 March
32,3446146816,riverlevelsuk,2020-03-28,Flood Warning : North Sea coast at - Harbour Road and Floral Pavilion 19 : 23 28 March
33,3446146816,riverlevelsuk,2020-03-28,Flood Alert : North Sea coast from to tidal River 19 : 26 28 March
34,20894748,tonytiger67,2020-03-28,"I urge all my who are of Dev from Coronation Street , join the challenge of posting a photo of Dev from Coronation Street . Just one photo , no description . The goal is to flood the with positive instead of negativity . Please copy the text and add a picture ."
35,383441652,ashytims,2020-03-28,"I ask those who love the sea to join the challenge to publish a picture of a beach . Just a picture , no description . The goal is to flood Twitter with positive instead of negative . Copy the text , attach a picture and see beautiful ."
36,885944327230435328,amandam47407553,2020-03-28,"I ' m those who love the sea to join the challenge of posting a picture of a beach . Just a pic , no description . The goal is to flood with positive instead of negativity . Please copy the text , post a picture and look at beautiful"
37,398048903,martynjames8,2020-03-28,"I ask those who love the sea to join the challenge to publish a picture of a beach or the sea . Just a picture , no description . The goal is to flood Twitter with positive instead of negative . Copy the text , attach a picture and see beautiful"
