,Unnamed: 0,user_id,username,date,tweet,sentiment,negative_count,positive_count,neutral_count
6393,43,2171855560,cookiesthekitty,2018-02-28,"In itself it ' s a method of breath control , I agree it can be like a bird ' s wing or maybe gentle on the sea . However I find it is also for me and can help me to talk myself down , I try to blot out the external sensory flood and focus on just this .",Positive,0,1,1
6394,44,719916730081021952,4x4responsene,2018-02-28,Should we mention that we have x2 flood in place for the region as well ? Yeah we thought that too & ; Wear Coast & ; the Wear Estuary northeast and be,Neutral,0,0,4
6395,0,3446146816,riverlevelsuk,2017-08-09,Flood Alert : River and Day Brook in 23 : 53 8 August,Neutral,0,0,1
6396,1,3446146816,riverlevelsuk,2017-08-08,Flood Warning : River at Old 23 : 35 8 August,Neutral,0,0,1
6397,2,3446146816,riverlevelsuk,2017-08-08,Flood Warning : River at 23 : 28 8 August,Neutral,0,0,1
6398,3,243732129,nigelplace,2017-08-08,Flood the twitter machine with Glen . What else is it for today .,Neutral,0,0,2
6399,4,281148634,lucyjw_,2017-08-08,I am in complete of at 3 I can ' t breath,Neutral,0,0,1
6400,5,766027845302939648,beaverwoodworks,2017-08-08,Dam it ! How could save from flooding Dam right :-),Negative,1,0,0
6401,6,153809582,peter_levy,2017-08-08,At 10 30 on Look North . The phone provider K been 900 thousand and of flooding in,Neutral,0,0,2
6402,7,717772116641325056,elsah91,2017-08-08,"This on at 10pm . on Dock , Hull . Flood by Looking forward to after seeing !",Positive,0,1,2
6403,8,3446146816,riverlevelsuk,2017-08-08,Flood Warning : River at 21 : 04 8 August,Neutral,0,0,1
6404,9,3446146816,riverlevelsuk,2017-08-08,Flood Warning : River at Old 21 : 06 8 August,Neutral,0,0,1
6405,10,476900340,smcmenemy58,2017-08-08,Not sure the constant barrage of 50yd and long will have them flooding back to,Neutral,0,0,1
6406,11,831936862285623301,3michelenstar,2017-08-08,"great concept need a bit of light fun and stop flooding my , know your excited",Positive,0,1,0
6407,12,3446146816,riverlevelsuk,2017-08-08,Flood Alert : River 20 : 25 8 August,Neutral,0,0,1
6408,13,3446146816,riverlevelsuk,2017-08-08,Flood Alert : River Maun in 20 : 05 8 August,Neutral,0,0,1
6409,14,101298647,gillienotts,2017-08-08,First Flood,Neutral,0,0,1
6410,15,3446146816,riverlevelsuk,2017-08-08,Flood Alert : River and Day Brook in 19 : 38 8 August,Neutral,0,0,1
6411,16,3446146816,riverlevelsuk,2017-08-08,Flood Alert : and from down to near 18 : 38 8 August,Neutral,0,0,1
6412,17,118861812,jonnyecology,2017-08-08,How could save from flooding,Positive,0,1,0
6413,18,357011851,tinaonions,2017-08-08,FLOOD ALERT . Slash Lane near is now Impassable & ; Closed due to Flooding . Flood Warden Butler,Negative,1,0,3
6414,19,540226300,itsthathannah,2017-08-08,Is it flooding out there ? It ' s nonstop . I ' m walking home in this at 5 . 30 . .,Neutral,0,0,5
6415,20,303346479,moreyone,2017-08-08,flooded the world with death and destruction now there flooding it with immigrant ' s,Negative,1,0,0
6416,21,270600838,dreimsorry,2017-08-08,Flood it !,Neutral,0,0,1
6417,22,2680518882,luckydipster2,2017-08-08,Really seeing at the last night . A show that brought the flooding back .,Neutral,0,0,2
6418,23,813536335462014977,dogfriendly_uk,2017-08-08,official because its a chalet bungalow so you can escape the flood eye,Neutral,0,0,1
6419,24,796714897899978752,losrooneymarsh,2017-08-08,Yep it ' s supposed to hit us just before midnight & ; more flood !,Neutral,0,0,2
6420,25,886658837025083393,pamsmartstudio,2017-08-08,"Amazing afternoon tea at the Trout Hotel , - beautifully after the 2016 .",Positive,0,1,0
6421,26,40442168,auntiemongo,2017-08-08,Some emergency drain cleaning is happening to prevent flooding in Great near,Positive,0,1,0
6422,27,40343207,tommywathen,2017-08-08,Hi . Tommy from here . Just wondering if you had any of the flooding in ?,Neutral,0,0,3
6423,28,3446146816,riverlevelsuk,2017-08-08,Flood Alert : North Sea Coast from to 14 : 19 8 August,Neutral,0,0,1
6424,29,3446146816,riverlevelsuk,2017-08-08,Flood Alert : River and Day Brook in 12 : 08 8 August,Neutral,0,0,1
6425,30,3446146816,riverlevelsuk,2017-08-08,Flood Alert : and from down to near 09 : 56 8 August,Neutral,0,0,1
6426,31,118846059,tomcahill7,2017-08-08,Yes it a lot here but when did it become fashionable for to expect ?,Neutral,0,0,1
6427,32,17732071,magsig,2017-08-08,A flood of | ' s have made it a lab for to - It ' s not going well |,Negative,1,0,1
6428,33,623811563,neiltodman1,2017-08-08,"The church is where "" , filling it with his presence , flooding it with his grace , it to his image """,Positive,0,1,0
6429,34,758582268403261440,deepingsskies,2017-08-08,Rain for flooding,Negative,1,0,0
6430,0,367054147,neilfax,2020-09-25,Thought as much . major flooding at work back in March just a few after 2015 . It ’ s always a worry,Negative,1,0,2
6431,1,367054147,neilfax,2020-09-25,How wet exactly ? Always a concern for flooding down the valley in my area,Negative,1,0,1
6432,2,3402654346,sequinste,2020-09-25,This is fascinating . . The thing I love is the sunlight ! No big flood in space,Positive,0,2,2
6433,3,2881734166,blogsjay,2020-09-25,Me Emo1 I am waiting 4 the creationist to come with genetic to explain present day population structure based on flood theology .,Neutral,0,0,1
6434,4,298202001,a_r_93,2020-09-25,the only way flood,Neutral,0,0,1
6435,5,2881734166,blogsjay,2020-09-25,Population genetics again can be used to date the of different . It ' s an accurate account of how humanity spread across the globe & ; that model ' t support flood theology .,Positive,0,1,2
6436,6,2881734166,blogsjay,2020-09-25,"Native , North East , West , were all in place by the date of the flood . These ' t that expanded out of 8 people 6000 ago .",Neutral,0,0,2
6437,7,2881734166,blogsjay,2020-09-25,"That is not evidence for a world wide flood . Realize what UR saying , those disparate with flood were contemporaneous . They ' t gestate from & ; migrate to those with a memory of the flood .",Negative,1,0,3
6438,8,2881734166,blogsjay,2020-09-25,' s Ark is a story that been from ancient Mesopotamia a region that featured regularly local flood as a result of the of the fertile crescent .,Neutral,0,0,1
6439,9,1113368618107113474,hinder_surprise,2020-09-25,remember the flood ?,Neutral,0,0,1
6440,10,2881734166,blogsjay,2020-09-25,"Me Emo1 Finally we don ' t have the physical remains of the People who apparently lived before the deluge . We should literally have remains of millions of people who were by the flood , yet we don ' t . UR psychosis is palpable .",Negative,2,0,1
6441,11,2881734166,blogsjay,2020-09-25,Me Emo1 Not go mention that a world wide flood is IMPOSSIBLE based of physics & ; geology . There ' t enough water in existence to submerge all the world ' s land .,Negative,1,0,2
6442,12,2881734166,blogsjay,2020-09-25,"Me Emo1 Modern human by the is the to have lived . , , were all in by the date of the flood .",Neutral,0,0,2
6443,13,22806713,_rachele_,2020-09-25,Watching at the & ; seeing crying me in . Well done .,Mixed,1,1,1
6444,14,2881734166,blogsjay,2020-09-25,"Me Emo1 Yeah U R 4 & ; the flood . UR 4 a fairy story , it is disrespectful to the collective of humanity to support such a position .",Negative,1,0,2
6445,15,3446146816,riverlevelsuk,2020-09-25,Flood Alert : North Sea coast from to 19 : 32 25,Neutral,0,0,1
6446,16,3446146816,riverlevelsuk,2020-09-25,Flood Alert : North Sea coast from to tidal River 19 : 32 25,Neutral,0,0,1
6447,17,849612727,dtommo91,2020-09-25,True . I find ' s quite funny though . Hypocrite of the highest level . It is what is now so them . Was we had you away last year on a . Got good who are always a good day on the lash ! Even if it was in the middle of a mass flood,Mixed,2,1,4
6448,18,2881734166,blogsjay,2020-09-25,"No great deluge , more . There was no great deluge , no flood that all life & ; had walking in 2s to magic Ark . have 4 over 300 , 000 .",Mixed,2,1,1
6449,19,425780165,whitworthseo,2020-09-25,Watching 30yearwait In,Positive,0,1,0
6450,20,330903148,maxastra,2020-09-25,Every drop needs to do it ' s bit to not add to flood of control .,Neutral,0,0,1
6451,21,153750537,noellefranciisc,2020-09-25,I ' m never a / fit again the Now I don ' t need to keep my up like I ' m @,Neutral,0,0,2
6452,22,4865168338,screwloose1980,2020-09-25,after the 2007,Neutral,0,0,1
6453,23,302805593,shaungelling,2020-09-25,I ’ m leading a walk tomorrow morning to talk about management and restoration . Natural flood management and upland breeding . 2 left if anyone is interested,Positive,0,1,2
6454,24,1135144364,sccrowther,2020-09-25,Another property better against flooding . 800H to give 600mm above internal floor level due to threshold level . New concrete base for good seal .,Positive,0,2,1
6455,25,93737850,missmanutdred,2020-09-25,obviously this her a lot of upset and she is in of . She needs this sorted as my Dad no idea what is going on with his account and cannot keep track of . The staff in the bank are surely aware of his situation after yesterday and,Negative,1,0,2
6456,26,74441858,barbosavl,2020-09-25,The national Flood and Coastal Erosion Management ( ) strategy was adopted and today in the . flooding,Neutral,0,0,2
6457,27,738774213096558592,gavin_penman,2020-09-25,Not too much rain though flooding,Neutral,0,0,1
6458,28,60855911,danburden1138,2020-09-25,"Did anyone think this ' t happen ? It will happen in every major city . And those people will flood public transport , and / or find somewhere to continue the party .",Neutral,0,0,3
6459,29,3055912424,embee200,2020-09-25,"There ' s a whole heap of one and flooding my mind right now . Fortunately , none of them can be voiced before the 9pm watershed .",Negative,1,0,1
6460,30,894942109,antonyblampied,2020-09-25,"Prime Maybe , but I believe the young would flood to it . Recently , several trade were their to the current Labour party . Its possible they ' d make the jump to a new party . I think one of them was UNITE .",Neutral,0,0,4
6461,31,106168440,barbarajgubbins,2020-09-25,It ’ s got to be worth persevering with this even if it ’ s inconvenient - we will get used to it and the market is now flooding with more comfortable . Who would have thought a year ago we would be and on each other ’ s face !,Negative,1,0,1
6462,32,702993163,cheapshotent,2020-09-25,"It ’ s that day again when this one picture my Happy Birthday Mother x Special shout out to who gave us the awesome and was born on the very same day x @ , Derby",Positive,0,1,0
6463,33,3446146816,riverlevelsuk,2020-09-25,Flood Alert : North Sea coast from to 07 : 27 25,Neutral,0,0,1
6464,34,3446146816,riverlevelsuk,2020-09-25,Flood Warning : North Sea at 07 : 27 25,Neutral,0,0,1
6465,35,3446146816,riverlevelsuk,2020-09-25,Flood Alert : North Sea coast from to tidal River 07 : 28 25,Neutral,0,0,1
6466,36,4872575621,dankmcchad,2020-09-25,I reckon the slayer could handle the flood easy,Positive,0,1,0
6467,0,3298561295,fellspeaks,2020-05-07,"I can say it very few . The first 10 are pure fiction . The Genesis story is unscientific & ; false , no flood , no Exodus , no that were supposed to have taken place . No mention of any in any contemporary . The contradict each other .",Negative,3,0,3
6468,1,1097751355115089921,simonfishernfu,2020-05-06,Have a word with He did fantastic of the .,Positive,0,1,0
6469,2,36130966,tonyfarmery,2020-05-06,It ’ s the Tory party tactic to try and immediately discredit to the new opposition by flooding social media with trash about him . Total scum .,Negative,2,0,0
6470,3,36130966,tonyfarmery,2020-05-06,Interesting tactic . Flood social media with and hope some sticks . Not sure who you think from it though .,Positive,0,1,2
6471,4,211563054,daraghcassidy,2020-05-06,"Agree . But it ’ s possible to implement that are functional as well as aesthetically pleasing . Whether it be cycle , flood or pedestrian safety . Unfortunately it and most haven ’ t a clue on how to do this .",Mixed,1,1,2
6472,5,1292266717,jessicanotzing1,2020-05-06,rabbit had me in absolute . He ’ s possibly my director .,Neutral,0,0,2
6473,6,1012763786,wildlifeni,2020-05-06,"Also Minister of the Environment . NI and , , extreme and all that . * And * we ' re tackling one of the mass extinction in of of . I invite to .",Neutral,0,0,4
6474,7,908795216299282432,adobeflash7,2020-05-06,“ Every where really June one year ull get soaked everything ruined ” I mean tsunami wave that I ’ seen go high if u do Nat be very who U have in ur house there watching u closely I mean gravity time we see what u lot get up 2not on blaming ”,Negative,1,0,0
6475,8,76963073,paulhayesman,2020-05-06,Flood Some,Neutral,0,0,1
6476,9,49145207,gautamnitin,2020-05-06,I do on page ... Not sure would be happy with me flooding their feed with,Negative,1,0,1
6477,10,1213412941,deadshedjokers,2020-05-06,"“ I ’ m , I ’ m , in a flood of entertainment ...”",Positive,0,1,0
6478,11,1931252316,flood_ronan,2020-05-06,Hate that ! Hope you are well,Mixed,1,1,0
6479,12,280047247,breffcost,2020-05-06,Fabulous we ’ had rain for 2 days now in cork,Positive,0,1,0
6480,13,1931252316,flood_ronan,2020-05-06,Lovely evening at,Positive,0,1,0
6481,14,1134137076256059392,jaiynm5,2020-05-06,"is doing for 10 $, if some of us go and ask for one of her saying stream say so remix and we flood them all over and Twitter it could help !!",Positive,0,1,0
6482,15,300285889,wreid287,2020-05-06,mac The are now flooding back “ but ” when ah was a good boy when ah was wee so ah get in tae trouble,Negative,1,0,0
6483,16,894652399335481345,dcfieldteamsea,2020-05-06,"While we where carrying out essential maintenance on a flood bank in , the local nursery posted this on our van . Nice to be .",Positive,0,1,1
6484,17,4691216077,kerryknowles89,2020-05-06,Well got me in !! Well sir brilliant gift,Positive,0,1,1
6485,18,1527796063,rich_corless,2020-05-06,Its an illustration and remember all of the Welsh in to flooding Capel during the 60s so act as a block should the mood allow ( see also the refusal to grant a 2nd referendum despite the holding well over 3 / 4 of,Negative,1,0,0
6486,19,1462428901,donaldclarke63,2020-05-06,Magnificent . I was working in the Palace at the time and remember that flood of awful well . The may have been Clark ’ s Time — a projection of Lord .,Mixed,1,1,1
6487,0,2303513724,lordbiddy,2017-05-06,Phew … your Brave Honey since Blue 29 ago I still can ’ t do or attend … then sweet went and the flood,Positive,0,1,0
6488,1,702136702828208129,pemwaldron,2017-05-06,flood event in Business,Neutral,0,0,1
6489,2,128996671,gusseranegooner,2017-05-06,Fantastic ... that the flooding back Gooner4Life,Positive,0,1,1
6490,3,2227472379,chloeking30,2017-05-06,Sat watching in of from laughter,Positive,0,1,0
6491,4,293517709,culljeanette,2017-05-06,I ' m in of x brilliant,Positive,0,1,0
6492,5,43658667,tinman_bt,2017-05-06,"Flood lit football pitch with stadium . "" Might and Town up the football league .""",Neutral,0,0,2
